latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
27.31862,95.26792,307.97,0.44,0.38,2026-06-04,1913,N21,VIIRS,n,2.0NRT,290.53,0.77,N
22.9339,69.69504,310.88,0.41,0.37,2026-06-04,2053,N21,VIIRS,n,2.0NRT,298.64,3.27,N
21.91952,83.35012,321.56,0.51,0.66,2026-06-04,2053,N21,VIIRS,n,2.0NRT,287.27,4.95,N
21.75231,83.84209,310.71,0.55,0.68,2026-06-04,2053,N21,VIIRS,n,2.0NRT,281.04,5.72,N
21.74627,83.84018,303.93,0.55,0.68,2026-06-04,2053,N21,VIIRS,n,2.0NRT,280.91,3.34,N
21.74505,83.84544,311.19,0.55,0.68,2026-06-04,2053,N21,VIIRS,n,2.0NRT,282.34,3.34,N
21.73901,83.84354,312.8,0.55,0.68,2026-06-04,2053,N21,VIIRS,n,2.0NRT,282.82,3.34,N
22.00394,82.66941,309.93,0.46,0.64,2026-06-04,2053,N21,VIIRS,n,2.0NRT,288.09,3.81,N
21.9839,82.0152,298.32,0.42,0.61,2026-06-04,2053,N21,VIIRS,n,2.0NRT,281.58,2.44,N
20.96973,86.00069,304.13,0.79,0.78,2026-06-04,2053,N21,VIIRS,n,2.0NRT,284.93,4.33,N
20.96791,86.00798,309.67,0.79,0.78,2026-06-04,2053,N21,VIIRS,n,2.0NRT,285.05,4.33,N
20.96608,86.01529,316.28,0.79,0.78,2026-06-04,2053,N21,VIIRS,n,2.0NRT,285.53,7.39,N
20.96104,86.00578,322.35,0.79,0.78,2026-06-04,2053,N21,VIIRS,n,2.0NRT,285.05,5.32,N
21.07998,85.04108,295.62,0.68,0.74,2026-06-04,2053,N21,VIIRS,n,2.0NRT,279.25,7.81,N
20.9788,85.16835,302.99,0.7,0.75,2026-06-04,2053,N21,VIIRS,n,2.0NRT,284.86,6.23,N
20.97067,85.17262,330.52,0.7,0.75,2026-06-04,2053,N21,VIIRS,n,2.0NRT,285.2,6.23,N
20.98158,85.1278,310.83,0.69,0.74,2026-06-04,2053,N21,VIIRS,n,2.0NRT,284.32,4.75,N
20.98001,85.13428,319.97,0.69,0.75,2026-06-04,2053,N21,VIIRS,n,2.0NRT,286.16,4.75,N
20.96874,85.15145,322.78,0.7,0.75,2026-06-04,2053,N21,VIIRS,n,2.0NRT,284.43,6.75,N
20.96093,85.18345,321.89,0.7,0.75,2026-06-04,2053,N21,VIIRS,n,2.0NRT,283.67,4.3,N
20.96562,85.16423,310.5,0.7,0.75,2026-06-04,2053,N21,VIIRS,n,2.0NRT,284.43,3.84,N
20.96408,85.17057,311.81,0.7,0.75,2026-06-04,2053,N21,VIIRS,n,2.0NRT,285.15,3.84,N
20.96251,85.17696,302.71,0.7,0.75,2026-06-04,2053,N21,VIIRS,n,2.0NRT,283.92,4.3,N
20.96325,85.07478,304.68,0.69,0.74,2026-06-04,2053,N21,VIIRS,n,2.0NRT,286.46,2.12,N
20.86389,84.99035,308.12,0.68,0.74,2026-06-04,2053,N21,VIIRS,n,2.0NRT,284.04,3.36,N
20.86131,84.98572,304.18,0.68,0.74,2026-06-04,2053,N21,VIIRS,n,2.0NRT,283.85,2.1,N
22.60246,75.37129,306.25,0.49,0.4,2026-06-04,2053,N21,VIIRS,n,2.0NRT,293.85,3.25,N
23.43815,68.71423,315.16,0.45,0.39,2026-06-04,2053,N21,VIIRS,n,2.0NRT,299.01,3.9,N
22.73522,73.30499,316.64,0.4,0.37,2026-06-04,2053,N21,VIIRS,n,2.0NRT,297.51,2.13,N
22.9728,71.33531,324.34,0.38,0.36,2026-06-04,2053,N21,VIIRS,n,2.0NRT,299.09,1.44,N
22.87345,70.73605,310.23,0.39,0.36,2026-06-04,2053,N21,VIIRS,n,2.0NRT,298.91,0.48,N
22.92971,70.10622,312.41,0.4,0.37,2026-06-04,2053,N21,VIIRS,n,2.0NRT,298.8,3.25,N
20.76357,81.75148,301.23,0.43,0.62,2026-06-04,2053,N21,VIIRS,n,2.0NRT,272.13,1.56,N
20.76269,81.75546,311.02,0.43,0.62,2026-06-04,2053,N21,VIIRS,n,2.0NRT,272.17,1.56,N
20.76181,81.75945,305.77,0.43,0.62,2026-06-04,2053,N21,VIIRS,n,2.0NRT,272.18,1.92,N
22.93333,69.69899,310.46,0.41,0.37,2026-06-04,2053,N21,VIIRS,n,2.0NRT,299.22,3.0,N
21.26404,79.19031,308.22,0.57,0.52,2026-06-04,2053,N21,VIIRS,n,2.0NRT,285.54,3.72,N
21.25037,79.20962,311.72,0.57,0.52,2026-06-04,2053,N21,VIIRS,n,2.0NRT,286.6,7.07,N
22.82081,69.67722,315.27,0.41,0.37,2026-06-04,2053,N21,VIIRS,n,2.0NRT,299.6,2.73,N
22.41706,69.03934,313.78,0.43,0.38,2026-06-04,2053,N21,VIIRS,n,2.0NRT,299.04,3.72,N
21.77771,72.12958,310.64,0.39,0.36,2026-06-04,2053,N21,VIIRS,n,2.0NRT,298.74,0.71,N
21.75885,71.95067,310.03,0.39,0.36,2026-06-04,2053,N21,VIIRS,n,2.0NRT,298.97,0.66,N
21.43388,72.97583,308.25,0.4,0.37,2026-06-04,2053,N21,VIIRS,n,2.0NRT,297.17,2.59,N
21.43208,72.97626,308.5,0.41,0.37,2026-06-04,2053,N21,VIIRS,n,2.0NRT,297.45,2.75,N
21.1072,72.64462,326.11,0.4,0.37,2026-06-04,2053,N21,VIIRS,n,2.0NRT,299.23,4.08,N
21.10658,72.64842,331.7,0.4,0.37,2026-06-04,2053,N21,VIIRS,n,2.0NRT,299.97,4.08,N
21.10908,72.63323,315.28,0.4,0.37,2026-06-04,2053,N21,VIIRS,n,2.0NRT,298.86,3.7,N
21.10386,72.64399,333.78,0.4,0.37,2026-06-04,2053,N21,VIIRS,n,2.0NRT,300.73,12.9,N
21.10324,72.64779,317.35,0.4,0.37,2026-06-04,2053,N21,VIIRS,n,2.0NRT,298.51,12.9,N
21.10178,72.63577,334.86,0.4,0.37,2026-06-04,2053,N21,VIIRS,n,2.0NRT,300.75,13.28,N
21.32389,70.49945,309.85,0.39,0.36,2026-06-04,2053,N21,VIIRS,n,2.0NRT,297.97,0.64,N
30.32763,79.29183,308.84,0.39,0.44,2026-06-04,2053,N21,VIIRS,n,2.0NRT,287.53,0.79,N
26.75965,83.1995,308.12,0.39,0.59,2026-06-04,2053,N21,VIIRS,n,2.0NRT,291.3,2.2,N
20.86822,70.5651,310.4,0.39,0.36,2026-06-04,2055,N21,VIIRS,n,2.0NRT,298.66,0.89,N
19.34032,72.82488,313.7,0.42,0.37,2026-06-04,2055,N21,VIIRS,n,2.0NRT,296.6,3.27,N
19.10112,73.05403,325.56,0.42,0.38,2026-06-04,2055,N21,VIIRS,n,2.0NRT,296.48,3.04,N
19.1018,73.04995,308.7,0.42,0.38,2026-06-04,2055,N21,VIIRS,n,2.0NRT,295.76,3.04,N
18.76809,73.75135,313.39,0.46,0.39,2026-06-04,2055,N21,VIIRS,n,2.0NRT,294.36,2.35,N
18.70404,73.02384,310.92,0.43,0.38,2026-06-04,2055,N21,VIIRS,n,2.0NRT,296.0,3.2,N
18.6917,73.03913,310.49,0.43,0.38,2026-06-04,2055,N21,VIIRS,n,2.0NRT,296.94,3.49,N
18.68615,73.02984,325.03,0.43,0.38,2026-06-04,2055,N21,VIIRS,n,2.0NRT,297.6,5.05,N
18.68203,73.0332,315.98,0.43,0.38,2026-06-04,2055,N21,VIIRS,n,2.0NRT,297.52,5.71,N
18.42316,73.94746,307.26,0.47,0.4,2026-06-04,2055,N21,VIIRS,n,2.0NRT,294.43,1.2,N
18.42217,73.94425,305.4,0.47,0.4,2026-06-04,2055,N21,VIIRS,n,2.0NRT,294.36,1.08,N
17.90193,73.32304,324.81,0.45,0.39,2026-06-04,2055,N21,VIIRS,n,2.0NRT,294.84,4.34,N
16.53404,73.49839,316.8,0.47,0.4,2026-06-04,2055,N21,VIIRS,n,2.0NRT,293.03,3.11,N
16.53609,73.50092,309.91,0.47,0.4,2026-06-04,2055,N21,VIIRS,n,2.0NRT,292.55,1.86,N
16.53247,73.50032,306.64,0.47,0.4,2026-06-04,2055,N21,VIIRS,n,2.0NRT,292.7,2.05,N
15.17768,77.10483,304.18,0.54,0.51,2026-06-04,2055,N21,VIIRS,n,2.0NRT,282.56,1.22,N
15.22326,76.76344,302.96,0.51,0.5,2026-06-04,2055,N21,VIIRS,n,2.0NRT,280.75,0.98,N
15.18187,76.67426,304.45,0.51,0.49,2026-06-04,2055,N21,VIIRS,n,2.0NRT,284.23,2.79,N
15.17657,76.67793,311.62,0.51,0.49,2026-06-04,2055,N21,VIIRS,n,2.0NRT,283.93,3.36,N
15.17555,76.65842,323.89,0.51,0.49,2026-06-04,2055,N21,VIIRS,n,2.0NRT,284.38,3.83,N
15.17641,76.65379,318.04,0.51,0.49,2026-06-04,2055,N21,VIIRS,n,2.0NRT,284.75,3.82,N
15.17327,76.37569,301.6,0.49,0.48,2026-06-04,2055,N21,VIIRS,n,2.0NRT,283.8,1.21,N
15.16807,76.37922,302.25,0.49,0.48,2026-06-04,2055,N21,VIIRS,n,2.0NRT,284.21,1.21,N
12.74724,77.61869,298.24,0.33,0.55,2026-06-04,2055,N21,VIIRS,n,2.0NRT,262.4,0.97,N
23.68131,86.39333,299.47,0.72,0.76,2026-06-04,2055,N21,VIIRS,n,2.0NRT,268.22,2.24,N
24.13896,82.7456,307.99,0.42,0.61,2026-06-04,2055,N21,VIIRS,n,2.0NRT,291.25,5.74,N
25.61188,73.16738,315.9,0.39,0.36,2026-06-04,2055,N21,VIIRS,n,2.0NRT,298.82,0.64,N
24.93313,74.63199,305.86,0.43,0.38,2026-06-04,2055,N21,VIIRS,n,2.0NRT,295.27,1.96,N
24.76419,74.60674,307.2,0.43,0.38,2026-06-04,2055,N21,VIIRS,n,2.0NRT,295.12,1.37,N
20.90921,71.45911,317.46,0.38,0.36,2026-06-04,2055,N21,VIIRS,n,2.0NRT,299.89,1.38,N
19.93698,73.71259,305.45,0.44,0.38,2026-06-04,2055,N21,VIIRS,n,2.0NRT,293.18,0.71,N
24.7646,74.60849,308.69,0.43,0.38,2026-06-04,2055,N21,VIIRS,n,2.0NRT,295.26,1.45,N
24.66053,74.63414,306.53,0.43,0.38,2026-06-04,2055,N21,VIIRS,n,2.0NRT,295.57,1.81,N
23.80202,86.32808,302.53,0.71,0.75,2026-06-04,2055,N21,VIIRS,n,2.0NRT,278.13,4.06,N
23.78089,86.20585,308.9,0.7,0.75,2026-06-04,2055,N21,VIIRS,n,2.0NRT,278.11,4.86,N
23.68282,86.39211,299.61,0.72,0.76,2026-06-04,2055,N21,VIIRS,n,2.0NRT,268.99,2.3,N
11.81462,77.91773,303.52,0.35,0.57,2026-06-04,2057,N21,VIIRS,n,2.0NRT,279.5,1.17,N
11.81303,77.91763,303.04,0.35,0.57,2026-06-04,2057,N21,VIIRS,n,2.0NRT,279.14,1.67,N
11.18103,79.09867,302.21,0.44,0.62,2026-06-04,2057,N21,VIIRS,n,2.0NRT,280.83,0.86,N
11.12757,77.72874,321.5,0.35,0.57,2026-06-04,2057,N21,VIIRS,n,2.0NRT,284.74,2.51,N
11.12697,77.73194,303.93,0.35,0.57,2026-06-04,2057,N21,VIIRS,n,2.0NRT,284.72,1.77,N
11.0826,77.85368,340.18,0.36,0.57,2026-06-04,2057,N21,VIIRS,n,2.0NRT,285.43,5.04,N
10.94515,78.06373,317.57,0.38,0.58,2026-06-04,2057,N21,VIIRS,n,2.0NRT,284.09,1.9,N
9.81438,78.89718,341.68,0.38,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,302.42,2.8,D
10.52836,79.38917,333.75,0.39,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,298.88,3.41,D
10.60682,79.50601,336.48,0.39,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,300.12,3.21,D
10.79659,79.65953,331.3,0.39,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,301.16,1.95,D
10.73307,79.01369,340.18,0.38,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,300.1,3.06,D
10.82988,79.63277,332.65,0.39,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,300.81,2.21,D
10.79951,79.0242,330.43,0.38,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,296.22,2.68,D
10.77801,78.72778,338.14,0.38,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,298.6,2.12,D
10.94642,79.79894,333.59,0.39,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,300.55,0.76,D
10.9413,79.37698,330.84,0.39,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,298.92,2.03,D
11.12285,79.45667,335.05,0.39,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,298.39,4.33,D
11.12273,79.38834,339.82,0.39,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,301.19,3.26,D
11.17075,79.43428,343.91,0.39,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,302.9,9.1,D
11.17022,79.43076,336.8,0.39,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,300.38,9.1,D
11.43686,79.37439,337.72,0.39,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,296.27,5.15,D
11.77968,79.75975,333.76,0.39,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,299.58,1.68,D
11.74798,79.29615,345.3,0.39,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,300.48,6.35,D
11.78492,79.38428,338.43,0.39,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,300.72,21.39,D
11.78823,79.38377,344.63,0.39,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,301.0,6.39,D
11.79114,79.35802,341.1,0.39,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,300.06,6.16,D
11.76675,79.19599,330.16,0.39,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,299.52,1.18,D
11.78679,79.23551,336.11,0.39,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,299.97,3.02,D
11.91148,79.57102,344.07,0.39,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,303.21,9.21,D
11.91268,79.46544,336.4,0.39,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,298.85,3.76,D
11.95922,79.59596,332.54,0.39,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,301.44,4.96,D
11.91763,79.2254,347.06,0.39,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,301.02,4.84,D
11.97765,79.49117,335.04,0.39,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,298.03,2.32,D
12.13587,79.75556,331.24,0.39,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,298.94,0.87,D
12.15723,79.8075,346.24,0.4,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,302.99,6.82,D
12.1157,79.52799,334.25,0.39,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,298.5,1.71,D
12.15681,79.59828,338.5,0.39,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,301.72,5.09,D
12.17296,79.61741,339.48,0.39,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,303.35,5.23,D
12.23467,79.92127,346.69,0.4,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,301.82,6.02,D
12.24063,79.86842,334.85,0.4,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,299.53,3.13,D
12.25271,79.81106,334.4,0.4,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,302.72,2.5,D
12.23356,79.58976,331.61,0.39,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,299.93,1.41,D
12.33912,79.84543,344.93,0.4,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,302.16,7.45,D
12.31151,79.65783,339.69,0.39,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,299.28,6.62,D
12.36968,80.03073,341.68,0.4,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,300.15,4.87,D
12.32546,79.72928,333.59,0.39,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,300.51,4.05,D
12.33996,79.80459,345.13,0.4,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,300.86,6.57,D
12.34331,79.80407,342.59,0.4,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,300.99,6.57,D
12.34939,79.63729,333.12,0.39,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,299.04,1.48,D
12.33004,79.25757,332.0,0.39,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,300.09,1.48,D
12.52079,80.0154,341.82,0.4,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,300.82,4.46,D
12.5363,80.05057,338.6,0.4,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,302.69,4.92,D
12.68511,79.88866,330.67,0.4,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,297.95,2.75,D
12.77314,80.08934,344.38,0.4,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,301.24,5.86,D
12.83854,80.05314,340.19,0.4,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,301.24,4.91,D
12.81344,79.46911,337.51,0.39,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,300.26,2.78,D
12.92432,80.06274,345.5,0.4,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,302.97,15.75,D
12.94122,80.06014,338.78,0.4,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,303.01,5.41,D
12.93042,79.98622,337.16,0.4,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,301.28,4.74,D
12.92878,79.78777,336.79,0.4,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,300.74,2.82,D
13.08484,79.83852,341.56,0.4,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,300.96,5.23,D
13.10288,79.82077,339.77,0.4,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,301.94,4.01,D
13.16758,80.17059,338.12,0.41,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,301.01,3.33,D
13.1315,79.89897,336.16,0.4,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,301.27,2.75,D
13.11718,79.47688,335.18,0.39,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,298.31,6.81,D
13.15904,79.6253,338.26,0.4,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,301.87,2.18,D
13.27332,80.05497,337.54,0.41,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,300.44,4.02,D
13.24298,79.6607,333.89,0.4,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,298.73,6.85,D
13.37676,80.21158,347.54,0.41,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,302.72,25.35,D
13.45208,80.25038,336.67,0.41,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,300.13,3.83,D
13.46195,80.14516,340.21,0.41,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,299.5,8.72,D
13.60769,80.04243,335.24,0.41,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,300.95,2.73,D
13.66636,80.12934,339.23,0.41,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,303.86,8.41,D
13.60454,79.55937,346.71,0.4,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,300.99,12.2,D
13.76139,79.44542,341.57,0.4,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,298.92,4.77,D
13.84018,79.95679,336.71,0.41,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,298.64,4.05,D
13.76473,79.44491,333.09,0.4,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,298.49,4.77,D
13.76419,79.44127,337.52,0.39,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,296.04,5.33,D
13.76807,79.4444,333.0,0.4,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,298.06,4.51,D
13.86248,79.57933,336.45,0.4,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,300.73,1.48,D
13.98281,79.82466,334.92,0.4,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,299.06,3.85,D
14.04203,79.92249,332.73,0.41,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,301.8,15.62,D
14.26679,79.84608,337.69,0.41,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,300.16,4.04,D
14.59332,79.63583,335.24,0.4,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,295.39,3.36,D
14.65754,79.72127,339.43,0.41,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,301.67,5.66,D
14.72279,79.95026,341.4,0.41,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,299.3,3.8,D
14.62943,78.7478,331.84,0.39,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,295.9,5.31,D
14.64919,78.76663,330.66,0.39,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,295.05,2.48,D
14.79101,79.71645,338.58,0.41,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,303.14,6.67,D
14.76511,79.48813,334.3,0.4,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,300.05,1.69,D
14.89652,79.84679,336.09,0.41,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,299.89,4.15,D
14.90896,78.86808,338.68,0.39,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,302.04,4.18,D
15.22677,79.92548,338.8,0.41,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,303.64,3.0,D
15.15648,79.37045,342.42,0.4,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,297.35,4.45,D
15.13576,78.8394,341.32,0.39,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,302.58,3.16,D
15.13908,78.83887,338.99,0.39,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,301.75,3.95,D
15.13854,78.83527,354.51,0.39,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,304.12,3.95,D
15.14186,78.83473,331.33,0.39,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,300.95,3.95,D
15.15964,78.8171,330.82,0.39,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,299.18,1.17,D
15.15856,78.80984,333.17,0.39,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,300.09,3.32,D
15.36422,79.68608,335.48,0.41,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,301.56,3.89,D
15.36761,79.68555,337.06,0.41,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,301.82,3.89,D
15.35729,79.51771,343.32,0.4,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,302.98,7.76,D
15.32886,79.15755,337.35,0.4,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,298.31,3.23,D
15.32831,79.15387,337.82,0.4,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,299.28,3.23,D
15.33166,79.1534,340.91,0.4,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,299.68,3.23,D
15.38525,78.80344,334.65,0.39,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,298.76,2.04,D
15.38471,78.79981,343.27,0.39,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,301.7,12.53,D
15.52146,79.51979,341.87,0.41,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,304.27,8.07,D
15.53968,79.6131,335.39,0.41,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,302.02,3.11,D
15.60729,79.86815,335.82,0.42,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,299.48,5.82,D
15.60674,79.86427,333.47,0.42,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,299.56,5.82,D
15.6094,79.68775,340.47,0.41,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,304.14,6.51,D
15.6768,79.79066,334.25,0.41,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,299.2,2.38,D
15.61449,79.23421,335.34,0.4,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,299.31,3.4,D
15.60738,79.02074,337.77,0.4,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,303.95,7.15,D
15.83409,79.83824,341.33,0.42,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,301.47,10.28,D
15.88707,80.16239,338.77,0.43,0.38,2026-06-05,803,N21,VIIRS,n,2.0NRT,303.78,7.05,D
15.94591,80.13747,337.82,0.43,0.38,2026-06-05,803,N21,VIIRS,n,2.0NRT,302.08,4.86,D
15.76189,78.82443,332.46,0.39,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,300.01,1.63,D
15.76522,78.82386,331.24,0.39,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,300.23,1.63,D
15.93987,79.99326,341.74,0.42,0.38,2026-06-05,803,N21,VIIRS,n,2.0NRT,302.48,6.34,D
15.77133,78.81912,340.07,0.39,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,302.25,4.64,D
15.94112,79.97708,344.9,0.42,0.38,2026-06-05,803,N21,VIIRS,n,2.0NRT,301.5,11.46,D
15.80123,78.47088,342.73,0.39,0.36,2026-06-05,803,N21,VIIRS,n,2.0NRT,305.1,8.06,D
8.74904,78.07733,334.73,0.4,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,302.21,3.4,D
8.87605,78.00178,336.15,0.4,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,300.61,1.96,D
8.96716,77.92484,331.28,0.4,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,300.95,1.73,D
8.97124,77.80509,338.38,0.4,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,301.19,4.9,D
9.03976,77.8463,334.78,0.4,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,302.16,1.86,D
9.07725,77.95486,335.14,0.4,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,303.85,1.84,D
9.24058,78.04602,339.23,0.4,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,298.26,4.57,D
9.29887,77.56947,341.75,0.41,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,303.51,8.22,D
9.44903,77.92049,338.12,0.4,0.37,2026-06-05,803,N21,VIIRS,n,2.0NRT,303.64,2.39,D
21.51519,79.90412,340.06,0.47,0.4,2026-06-05,805,N21,VIIRS,n,2.0NRT,307.16,9.76,D
21.85314,82.60361,342.34,0.45,0.47,2026-06-05,805,N21,VIIRS,n,2.0NRT,303.81,5.67,D
21.85365,82.60792,355.37,0.45,0.47,2026-06-05,805,N21,VIIRS,n,2.0NRT,304.33,16.9,D
21.85975,82.65997,344.34,0.45,0.47,2026-06-05,805,N21,VIIRS,n,2.0NRT,300.91,5.71,D
21.75414,81.81078,343.22,0.4,0.44,2026-06-05,805,N21,VIIRS,n,2.0NRT,307.78,9.32,D
21.75008,81.81133,367.0,0.4,0.44,2026-06-05,805,N21,VIIRS,h,2.0NRT,309.81,9.32,D
21.91105,83.26243,331.18,0.49,0.49,2026-06-05,805,N21,VIIRS,n,2.0NRT,299.46,2.78,D
21.92067,83.34831,330.72,0.5,0.49,2026-06-05,805,N21,VIIRS,l,2.0NRT,302.07,4.56,D
21.92121,83.35313,337.56,0.5,0.49,2026-06-05,805,N21,VIIRS,n,2.0NRT,302.6,4.56,D
21.8378,82.65851,343.69,0.45,0.47,2026-06-05,805,N21,VIIRS,n,2.0NRT,303.25,7.4,D
